"","site","ID","quad","size0","rep0","sur0_1","sur0_1_tp","size1","N1","L1","rep1","comm1","startyear","TSF","TBF"
"34550","IA","18.18.","26",30,NA,"1","1",76,"4","19",7,NA,"2023",1,2
"34551","IA","259","26",92,NA,"1","1",NA,NA,NA,NA,"sen","2023",1,2
"34552","IA","275","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34553","IA","267","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34554","IA","260","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34555","IA","277","26",28,NA,"1","1",138,"3","46",NA,NA,"2023",1,2
"34556","IA","274","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34557","IA","265","26",126,NA,"1","1",NA,NA,NA,NA,"sen","2023",1,2
"34558","IA","273","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34559","IA","272","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34560","IA","261","26",56,NA,"1","1",375,"5","75",NA,NA,"2023",1,2
"34561","IA","271","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34562","IA","262","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34563","IA","367","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34564","IA","266","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34565","IA","264","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34566","IA","263","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34567","IA","289","27",246,NA,"1","1",558,"6","93",NA,"qns -25-0","2023",1,2
"34568","IA","369","27",30,NA,"1","1",198,"6","33",NA,NA,"2023",1,2
"34569","IA","370","27",90,NA,"1","1",NA,"6",NA,NA,"sen, can't get length","2023",1,2
"34570","IA","279","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34571","IA","284","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34572","IA","368","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34573","IA","288","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34574","IA","285","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34575","IA","286","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34576","IA","283","27",35,NA,"1","1",NA,NA,NA,NA,"sen","2023",1,2
"34577","IA","280","27",NA,NA,"1","1",48,"4","12",NA,"ngr","2023",1,2
"34578","IA","282","27",NA,NA,"1","1",285,"5","57",NA,NA,"2023",1,2
"34579","IA","278","27",124,NA,"1","1",190,"5","38",NA,NA,"2023",1,2
"34580","IA","281","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34581","IA","287","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34582","IA","291","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34583","IA","292","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34584","IA","293","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34585","IA","294","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34586","IA","290","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34587","IA","18.19.","28",124,NA,"1","1",420,"6","70",NA,NA,"2023",1,2
"34588","IA","330","28",42,NA,"1","1",210,"5","42",NA,NA,"2023",1,2
"34589","IA","18.20.","28",33,NA,"1","1",310,"5","62",NA,NA,"2023",1,2
"34590","IA","295","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",1,2
"34591","IA","371","28",41,NA,"1","1",420,"5","84",NA,NA,"2023",1,2
"34592","ME","324","1",476,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34593","ME","9","1",230,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34594","ME","331","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34595","ME","330","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34596","ME","8","1",201,10,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34597","ME","332","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34598","ME","333","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34599","ME","334","1",392,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34600","ME","17","1",450,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34601","ME","322","1",340,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34602","ME","323","1",152,10,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34603","ME","7","1",427,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34604","ME","325","1",84,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34605","ME","326","1",132,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34606","ME","6","1",630,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34607","ME","11","1",560,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34608","ME","5","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34609","ME","4","1",600,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34610","ME","10","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34611","ME","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34612","ME","12","1",592,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34613","ME","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34614","ME","327","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34615","ME","328","1",174,9,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34616","ME","2","1",309,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34617","ME","13","1",184,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34618","ME","14","1",462,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34619","ME","15","1",177,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34620","ME","16","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34621","ME","329","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34622","ME","340","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34623","ME","38","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34624","ME","341","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34625","ME","40","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34626","ME","39","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34627","ME","342","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34628","ME","24","2",50,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34629","ME","45","2",126,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34630","ME","36","2",329,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34631","ME","41","2",300,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34632","ME","44","2",220,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34633","ME","46","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34634","ME","25","2",180,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34635","ME","37","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34636","ME","26","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34637","ME","22","2",216,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34638","ME","343","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34639","ME","47","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34640","ME","42","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34641","ME","344","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34642","ME","345","2",117,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34643","ME","48","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34644","ME","43","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34645","ME","346","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34646","ME","23","2",264,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34647","ME","347","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34648","ME","49","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34649","ME","348","2",64,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34650","ME","52","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34651","ME","50","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34652","ME","30","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34653","ME","51","2",336,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34654","ME","20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34655","ME","21","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34656","ME","349","2",284,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34657","ME","32","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34658","ME","350","2",192,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34659","ME","351","2",96,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34660","ME","35","2",324,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34661","ME","31","2",924,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34662","ME","33","2",228,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34663","ME","53","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34664","ME","18","2",392,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34665","ME","19","2",186,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34666","ME","27","2",204,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34667","ME","34","2",184,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34668","ME","28","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34669","ME","29","2",NA,5,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34670","ME","18.1.","2",140,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34671","ME","88","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34672","ME","89","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34673","ME","87","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34674","ME","90","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34675","ME","91","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34676","ME","70","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34677","ME","67","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34678","ME","86","3",352,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34679","ME","85","3",306,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34680","ME","68","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34681","ME","69","3",678,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34682","ME","353","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34683","ME","354","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34684","ME","352","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34685","ME","79","3",112,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34686","ME","355","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34687","ME","78","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34688","ME","357","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34689","ME","80","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34690","ME","84","3",280,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34691","ME","356","3",115,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34692","ME","358","3",200,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34693","ME","359","3",225,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34694","ME","71","3",630,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34695","ME","360","3",210,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34696","ME","362","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34697","ME","361","3",17,5,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34698","ME","66","3",152,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34699","ME","65","3",56,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34700","ME","363","3",224,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34701","ME","76","3",290,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34702","ME","64","3",801,6,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34703","ME","63","3",235,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34704","ME","72","3",318,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34705","ME","77","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34706","ME","62","3",350,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34707","ME","60","3",212,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34708","ME","61","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34709","ME","59","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34710","ME","58","3",462,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34711","ME","73","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34712","ME","82","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34713","ME","57","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34714","ME","83","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34715","ME","81","3",484,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34716","ME","74","3",120,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34717","ME","55","3",140,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34718","ME","75","3",30,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34719","ME","18.2.","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34720","ME","54","3",380,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34721","ME","364","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34722","ME","92","3",120,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34723","ME","128","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34724","ME","127","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34725","ME","111","4",100,6,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34726","ME","110","4",285,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34727","ME","100","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34728","ME","109","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34729","ME","101","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34730","ME","107","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34731","ME","126","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34732","ME","102","4",56,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34733","ME","108","4",330,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34734","ME","103","4",150,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34735","ME","125","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34736","ME","124","4",400,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34737","ME","130","4",300,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34738","ME","105","4",320,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34739","ME","98","4",165,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34740","ME","104","4",110,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34741","ME","131","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34742","ME","132","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34743","ME","99","4",300,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34744","ME","366","4",240,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34745","ME","133","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34746","ME","97","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34747","ME","96","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34748","ME","122","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34749","ME","123","4",56,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34750","ME","106","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34751","ME","94","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34752","ME","115","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34753","ME","119","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34754","ME","112","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34755","ME","367","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34756","ME","116","4",96,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34757","ME","113","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34758","ME","129","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34759","ME","120","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34760","ME","95","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34761","ME","93","4",155,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34762","ME","121","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34763","ME","118","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34764","ME","117","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34765","ME","114","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34766","ME","370","5",32,7,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34767","ME","151","5",308,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34768","ME","152","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34769","ME","153","5",248,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34770","ME","150","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34771","ME","141","5",425,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34772","ME","149","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34773","ME","162","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34774","ME","134","5",310,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34775","ME","159","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34776","ME","158","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34777","ME","157","5",256,11,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34778","ME","135","5",420,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34779","ME","136","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34780","ME","146","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34781","ME","145","5",738,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34782","ME","160","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34783","ME","18.4.","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34784","ME","18.3.","5",91,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34785","ME","155","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34786","ME","154","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34787","ME","147","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34788","ME","161","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34789","ME","156","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34790","ME","148","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34791","ME","368","5",402,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34792","ME","144","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34793","ME","143","5",900,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34794","ME","142","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34795","ME","137","5",171,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34796","ME","369","5",125,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34797","ME","139","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34798","ME","140","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34799","ME","138","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34800","ME","163","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34801","ME","165","6",3,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34802","ME","169","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34803","ME","164","6",368,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34804","ME","168","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34805","ME","167","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34806","ME","166","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34807","ME","379","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34808","ME","383","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34809","ME","184","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34810","ME","182","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34811","ME","388","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34812","ME","186","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34813","ME","187","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34814","ME","175","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34815","ME","183","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34816","ME","371","7",460,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34817","ME","172","7",208,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34818","ME","372","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34819","ME","373","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34820","ME","170","7",208,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34821","ME","374","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34822","ME","375","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34823","ME","173","7",300,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34824","ME","376","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34825","ME","171","7",264,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34826","ME","185","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34827","ME","191","7",430,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34828","ME","377","7",165,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34829","ME","378","7",259,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34830","ME","176","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34831","ME","380","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34832","ME","189","7",108,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34833","ME","188","7",275,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34834","ME","381","7",360,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34835","ME","18.5.","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34836","ME","174","7",275,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34837","ME","177","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34838","ME","178","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34839","ME","181","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34840","ME","382","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34841","ME","190","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34842","ME","384","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34843","ME","385","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34844","ME","180","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34845","ME","192","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34846","ME","386","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34847","ME","179","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34848","ME","387","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34849","ME","404","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34850","ME","209","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34851","ME","224","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34852","ME","412","8",90,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34853","ME","416","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34854","ME","223","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
"34855","ME","226","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023",4,2
