,"(deg C) Maximum Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"2016-07-30",35.75
"2016-07-31",35.45
"2016-08-01",33.25
"2016-08-02",31.75
"2016-08-03",29.95
"2016-08-04",30.55
"2016-08-05",31.25
"2016-08-06",33.45
"2016-08-07",32.05
"2016-08-08",32.65
"2016-08-09",32.55
"2016-08-10",33.05
"2016-08-11",33.35
"2016-08-12",34.25
"2016-08-13",34.85
"2016-08-14",35.75
"2016-08-15",36.05
"2016-08-16",35.65
"2016-08-17",35.45
"2016-08-18",34.65
"2016-08-19",33.85
"2016-08-20",32.65
"2016-08-21",35.55
"2016-08-22",31.65
"2016-08-23",32.25
"2016-08-24",30.85
"2016-08-25",33.95
"2016-08-26",36.15
"2016-08-27",35.15
"2016-08-28",31.95
"2016-08-29",32.35
"2016-08-30",33.25
"2016-08-31",32.85
"2016-09-01",34.45
"2016-09-02",22.65
"2016-09-03",27.05
"2016-09-04",28.35
"2016-09-05",28.85
"2016-09-06",32.45
"2016-09-07",34.15
"2016-09-08",35.05
"2016-09-09",33.75
"2016-09-10",32.85
"2016-09-11",32.25
"2016-09-12",29.95
"2016-09-13",31.15
"2016-09-14",31.55
"2016-09-15",31.45
"2016-09-16",28.45
"2016-09-17",30.45
"2016-09-18",31.45
"2016-09-19",27.45
"2016-09-20",24.85
"2016-09-21",23.75
"2016-09-22",26.65
"2016-09-23",27.55
"2016-09-24",31.75
"2016-09-25",27.15
"2016-09-26",27.15
"2016-09-27",28.95
"2016-09-28",29.05
"2016-09-29",25.45
"2016-09-30",29.75
"2016-10-01",29.05
"2016-10-02",28.25
"2016-10-03",27.25
"2016-10-04",25.05
"2016-10-05",22.05
"2016-10-06",22.45
"2016-10-07",25.65
"2016-10-08",20.95
"2016-10-09",22.75
"2016-10-10",20.95
"2016-10-11",21.05
"2016-10-12",24.25
"2016-10-13",26.15
"2016-10-14",22.65
"2016-10-15",22.75
"2016-10-16",26.15
"2016-10-17",28.15
"2016-10-18",28.95
"2016-10-19",30.85
"2016-10-20",29.45
"2016-10-21",25.55
"2016-10-22",17.75
"2016-10-23",21.55
"2016-10-24",26.45
"2016-10-25",19.65
"2016-10-26",20.95
"2016-10-27",25.25
"2016-10-28",25.35
"2016-10-29",26.75
"2016-10-30",29.25
"2016-10-31",24.35
"2016-11-01",20.35
"2016-11-02",26.25
"2016-11-03",27.65
"2016-11-04",20.85
"2016-11-05",18.55
"2016-11-06",21.65
"2016-11-07",18.15
"2016-11-08",18.85
"2016-11-09",18.85
"2016-11-10",17.25
"2016-11-11",20.95
"2016-11-12",13.25
"2016-11-13",11.35
"2016-11-14",12.25
"2016-11-15",16.85
"2016-11-16",19.45
"2016-11-17",19.65
"2016-11-18",23.85
"2016-11-19",24.05
"2016-11-20",11.55
"2016-11-21",13.35
"2016-11-22",13.25
"2016-11-23",14.95
"2016-11-24",23.05
"2016-11-25",21.85
"2016-11-26",15.05
"2016-11-27",12.45
"2016-11-28",16.95
"2016-11-29",22.05
"2016-11-30",24.35
"2016-12-01",18.35
"2016-12-02",14.25
"2016-12-03",11.35
"2016-12-04",6.55
"2016-12-05",15.55
"2016-12-06",10.25
"2016-12-07",15.85
"2016-12-08",11.95
"2016-12-09",6.15
"2016-12-10",6.55
"2016-12-11",7.05
"2016-12-12",15.45
"2016-12-13",9.65
"2016-12-14",12.75
"2016-12-15",8.95
"2016-12-16",0.55
"2016-12-17",16.15
"2016-12-18",23.95
"2016-12-19",3.35
"2016-12-20",6.75
"2016-12-21",14.75
"2016-12-22",18.25
"2016-12-23",11.75
"2016-12-24",16.95
"2016-12-25",18.25
"2016-12-26",13.85
"2016-12-27",18.45
"2016-12-28",17.25
"2016-12-29",17.85
"2016-12-30",9.25
"2016-12-31",9.45
"2017-01-01",11.65
"2017-01-02",12.65
"2017-01-03",15.65
"2017-01-04",16.55
"2017-01-05",8.05
"2017-01-06",6.95
"2017-01-07",-0.65
"2017-01-08",-2.65
"2017-01-09",0.15
"2017-01-10",11.35
"2017-01-11",16.35
"2017-01-12",22.45
"2017-01-13",24.75
"2017-01-14",11.95
"2017-01-15",15.75
"2017-01-16",11.25
"2017-01-17",18.85
"2017-01-18",23.15
"2017-01-19",18.25
"2017-01-20",20.45
"2017-01-21",16.15
"2017-01-22",16.35
"2017-01-23",15.85
"2017-01-24",18.05
"2017-01-25",22.65
"2017-01-26",22.15
"2017-01-27",11.75
"2017-01-28",11.65
"2017-01-29",12.55
"2017-01-30",8.95
"2017-01-31",21.35
"2017-02-01",23.55
"2017-02-02",19.15
"2017-02-03",7.65
"2017-02-04",7.45
"2017-02-05",15.65
"2017-02-06",20.45
"2017-02-07",23.75
"2017-02-08",22.75
"2017-02-09",12.65
"2017-02-10",11.15
"2017-02-11",23.95
"2017-02-12",27.55
"2017-02-13",15.65
"2017-02-14",18.85
"2017-02-15",14.35
"2017-02-16",12.85
"2017-02-17",19.15
"2017-02-18",22.05
"2017-02-19",21.95
"2017-02-20",22.95
"2017-02-21",18.95
"2017-02-22",23.25
"2017-02-23",24.05
"2017-02-24",25.85
"2017-02-25",26.65
"2017-02-26",14.65
"2017-02-27",19.45
"2017-02-28",25.55
"2017-03-01",26.65
"2017-03-02",15.45
"2017-03-03",14.05
"2017-03-04",12.85
"2017-03-05",13.45
"2017-03-06",19.15
"2017-03-07",23.45
"2017-03-08",21.75
"2017-03-09",24.65
"2017-03-10",22.05
"2017-03-11",11.95
"2017-03-12",6.35
"2017-03-13",5.15
"2017-03-14",12.75
"2017-03-15",5.35
"2017-03-16",10.35
"2017-03-17",15.95
"2017-03-18",19.05
"2017-03-19",15.05
"2017-03-20",19.15
"2017-03-21",29.55
"2017-03-22",18.05
"2017-03-23",14.15
"2017-03-24",22.35
"2017-03-25",24.65
"2017-03-26",25.55
"2017-03-27",25.95
"2017-03-28",26.45
"2017-03-29",24.35
"2017-03-30",22.15
"2017-03-31",25.65
"2017-04-01",24.45
"2017-04-02",21.05
"2017-04-03",25.35
"2017-04-04",28.35
"2017-04-05",22.65
"2017-04-06",19.15
"2017-04-07",16.25
"2017-04-08",19.75
"2017-04-09",24.85
"2017-04-10",25.65
"2017-04-11",27.65
"2017-04-12",27.55
"2017-04-13",27.15
"2017-04-14",27.25
"2017-04-15",28.65
"2017-04-16",28.15
"2017-04-17",29.35
"2017-04-18",21.95
"2017-04-19",23.65
"2017-04-20",29.05
"2017-04-21",31.35
"2017-04-22",30.75
"2017-04-23",14.35
"2017-04-24",15.75
"2017-04-25",19.55
"2017-04-26",28.25
"2017-04-27",27.45
"2017-04-28",32.05
"2017-04-29",31.65
"2017-04-30",29.95
"2017-05-01",29.25
"2017-05-02",25.65
"2017-05-03",27.55
"2017-05-04",26.75
"2017-05-05",24.05
"2017-05-06",19.55
"2017-05-07",21.75
"2017-05-08",23.85
"2017-05-09",23.15
"2017-05-10",30.75
"2017-05-11",31.05
"2017-05-12",17.15
"2017-05-13",21.55
"2017-05-14",28.25
"2017-05-15",30.85
"2017-05-16",32.35
"2017-05-17",33.15
"2017-05-18",30.65
"2017-05-19",32.85
"2017-05-20",33.75
"2017-05-21",27.85
"2017-05-22",29.25
"2017-05-23",21.75
"2017-05-24",24.75
"2017-05-25",24.15
"2017-05-26",28.25
"2017-05-27",32.15
"2017-05-28",31.95
"2017-05-29",31.55
"2017-05-30",28.35
"2017-05-31",29.35
"2017-06-01",30.25
"2017-06-02",30.05
"2017-06-03",31.75
"2017-06-04",31.65
"2017-06-05",30.25
"2017-06-06",28.65
"2017-06-07",23.95
"2017-06-08",23.65
"2017-06-09",28.95
"2017-06-10",31.55
"2017-06-11",31.65
"2017-06-12",32.15
"2017-06-13",31.65
"2017-06-14",33.45
"2017-06-15",32.35
"2017-06-16",31.65
"2017-06-17",30.75
"2017-06-18",32.45
"2017-06-19",32.65
"2017-06-20",23.25
"2017-06-21",29.15
"2017-06-22",27.35
"2017-06-23",32.75
"2017-06-24",31.65
"2017-06-25",30.05
"2017-06-26",29.55
"2017-06-27",28.95
"2017-06-28",29.55
"2017-06-29",31.15
"2017-06-30",29.25
"2017-07-01",31.55
"2017-07-02",33.05
"2017-07-03",33.05
"2017-07-04",32.15
"2017-07-05",33.65
"2017-07-06",35.05
"2017-07-07",33.55
"2017-07-08",34.45
"2017-07-09",31.95
"2017-07-10",31.65
"2017-07-11",33.75
"2017-07-12",34.35
"2017-07-13",34.95
"2017-07-14",35.95
"2017-07-15",35.05
"2017-07-16",31.95
"2017-07-17",30.95
"2017-07-18",31.75
"2017-07-19",33.35
"2017-07-20",35.35
"2017-07-21",35.95
"2017-07-22",35.45
"2017-07-23",36.05
"2017-07-24",32.95
"2017-07-25",33.75
"2017-07-26",31.85
"2017-07-27",32.95
"2017-07-28",32.95
"2017-07-29",30.35
"2017-07-30",29.85
"2017-07-31",30.55
"2017-08-01",31.45
"2017-08-02",32.35
"2017-08-03",31.05
"2017-08-04",31.65
"2017-08-05",32.95
"2017-08-06",33.95
"2017-08-07",31.75
"2017-08-08",26.85
"2017-08-09",27.65
"2017-08-10",30.45
"2017-08-11",31.85
"2017-08-12",32.95
"2017-08-13",30.85
"2017-08-14",32.55
"2017-08-15",33.55
"2017-08-16",33.65
"2017-08-17",34.05
"2017-08-18",35.75
"2017-08-19",33.85
"2017-08-20",34.95
"2017-08-21",33.05
"2017-08-22",34.45
"2017-08-23",35.85
"2017-08-24",29.25
"2017-08-25",29.95
"2017-08-26",29.95
"2017-08-27",29.45
"2017-08-28",26.05
"2017-08-29",23.05
"2017-08-30",29.85
"2017-08-31",28.75
"2017-09-01",31.15
"2017-09-02",29.85
"2017-09-03",29.75
"2017-09-04",31.25
"2017-09-05",31.75
"2017-09-06",26.55
"2017-09-07",25.35
"2017-09-08",26.05
"2017-09-09",26.35
"2017-09-10",21.85
"2017-09-11",19.75
"2017-09-12",28.55
"2017-09-13",28.65
"2017-09-14",28.85
"2017-09-15",29.55
"2017-09-16",30.35
"2017-09-17",30.25
"2017-09-18",29.05
"2017-09-19",29.75
"2017-09-20",31.95
"2017-09-21",32.15
"2017-09-22",31.35
"2017-09-23",30.95
"2017-09-24",30.35
"2017-09-25",28.25
"2017-09-26",30.15
"2017-09-27",33.35
"2017-09-28",34.05
"2017-09-29",26.75
"2017-09-30",26.75
"2017-10-01",23.25
"2017-10-02",26.25
"2017-10-03",26.55
"2017-10-04",27.55
"2017-10-05",29.25
"2017-10-06",29.75
"2017-10-07",28.65
"2017-10-08",28.65
"2017-10-09",31.35
"2017-10-10",31.15
"2017-10-11",30.45
"2017-10-12",29.05
"2017-10-13",23.45
"2017-10-14",25.95
"2017-10-15",28.15
"2017-10-16",21.05
"2017-10-17",18.75
"2017-10-18",21.15
"2017-10-19",24.85
"2017-10-20",26.85
"2017-10-21",26.35
"2017-10-22",26.85
"2017-10-23",25.15
"2017-10-24",22.95
"2017-10-25",19.05
"2017-10-26",17.45
"2017-10-27",23.35
"2017-10-28",24.75
"2017-10-29",21.35
"2017-10-30",15.75
"2017-10-31",21.25
"2017-11-01",24.55
"2017-11-02",25.65
"2017-11-03",27.35
"2017-11-04",22.95
"2017-11-05",20.95
"2017-11-06",25.25
"2017-11-07",21.65
"2017-11-08",8.85
"2017-11-09",10.05
"2017-11-10",15.75
"2017-11-11",9.05
"2017-11-12",11.15
"2017-11-13",17.25
"2017-11-14",12.85
"2017-11-15",12.55
"2017-11-16",19.35
"2017-11-17",14.35
"2017-11-18",19.75
"2017-11-19",15.55
"2017-11-20",14.75
"2017-11-21",17.85
"2017-11-22",18.15
"2017-11-23",8.85
"2017-11-24",14.85
"2017-11-25",18.65
"2017-11-26",16.85
"2017-11-27",16.05
"2017-11-28",18.45
"2017-11-29",21.45
"2017-11-30",21.25
"2017-12-01",19.55
"2017-12-02",10.75
"2017-12-03",18.65
"2017-12-04",16.75
"2017-12-05",22.15
"2017-12-06",15.45
"2017-12-07",8.75
"2017-12-08",5.05
"2017-12-09",2.85
"2017-12-10",7.85
"2017-12-11",12.65
"2017-12-12",12.75
"2017-12-13",8.35
"2017-12-14",15.15
"2017-12-15",10.75
"2017-12-16",10.55
"2017-12-17",13.55
"2017-12-18",19.25
"2017-12-19",23.25
"2017-12-20",13.65
"2017-12-21",13.55
"2017-12-22",16.25
"2017-12-23",22.15
"2017-12-24",13.45
"2017-12-25",6.75
"2017-12-26",7.95
"2017-12-27",6.75
"2017-12-28",1.15
"2017-12-29",7.05
"2017-12-30",12.25
"2017-12-31",11.55
"2018-01-01",-1.95
"2018-01-02",-0.25
"2018-01-03",-0.05
"2018-01-04",0.55
"2018-01-05",0.65
"2018-01-06",-1.85
"2018-01-07",-1.55
"2018-01-08",8.85
"2018-01-09",18.75
"2018-01-10",17.05
"2018-01-11",22.05
"2018-01-12",21.35
"2018-01-13",8.95
"2018-01-14",2.55
"2018-01-15",4.65
"2018-01-16",9.25
"2018-01-17",3.65
"2018-01-18",2.35
"2018-01-19",12.45
"2018-01-20",15.15
"2018-01-21",20.75
"2018-01-22",18.35
"2018-01-23",21.35
"2018-01-24",13.75
"2018-01-25",10.75
"2018-01-26",14.15
"2018-01-27",19.25
"2018-01-28",16.35
"2018-01-29",11.75
"2018-01-30",6.85
"2018-01-31",9.25
"2018-02-01",18.15
"2018-02-02",8.95
"2018-02-03",5.65
"2018-02-04",14.15
"2018-02-05",11.85
"2018-02-06",17.55
"2018-02-07",20.35
"2018-02-08",12.05
"2018-02-09",16.45
"2018-02-10",20.95
"2018-02-11",23.15
"2018-02-12",20.25
"2018-02-13",7.95
"2018-02-14",15.45
"2018-02-15",25.95
"2018-02-16",27.25
"2018-02-17",12.45
"2018-02-18",17.95
"2018-02-19",12.05
"2018-02-20",25.35
"2018-02-21",25.85
"2018-02-22",25.55
"2018-02-23",25.65
"2018-02-24",26.15
"2018-02-25",25.95
"2018-02-26",17.55
"2018-02-27",16.55
"2018-02-28",15.35
"2018-03-01",20.25
"2018-03-02",14.45
"2018-03-03",14.75
"2018-03-04",13.95
"2018-03-05",14.45
"2018-03-06",10.65
"2018-03-07",13.15
"2018-03-08",8.75
"2018-03-09",11.95
"2018-03-10",17.85
"2018-03-11",12.75
"2018-03-12",4.25
"2018-03-13",11.15
"2018-03-14",8.15
"2018-03-15",19.55
"2018-03-16",22.65
"2018-03-17",21.45
"2018-03-18",18.15
"2018-03-19",20.25
"2018-03-20",18.05
"2018-03-21",7.55
"2018-03-22",12.75
"2018-03-23",13.75
"2018-03-24",9.65
"2018-03-25",12.65
"2018-03-26",13.35
"2018-03-27",9.25
"2018-03-28",24.35
"2018-03-29",26.25
"2018-03-30",20.85
"2018-03-31",19.25
"2018-04-01",24.95
"2018-04-02",28.05
"2018-04-03",27.65
"2018-04-04",25.45
"2018-04-05",17.15
"2018-04-06",24.05
"2018-04-07",15.75
"2018-04-08",11.95
"2018-04-09",12.15
"2018-04-10",17.55
"2018-04-11",17.65
"2018-04-12",23.95
"2018-04-13",26.65
"2018-04-14",28.35
"2018-04-15",27.65
"2018-04-16",15.95
"2018-04-17",19.25
"2018-04-18",29.45
"2018-04-19",26.35
"2018-04-20",19.55
"2018-04-21",21.35
"2018-04-22",22.15
"2018-04-23",18.65
"2018-04-24",20.35
"2018-04-25",21.55
"2018-04-26",23.65
"2018-04-27",22.85
"2018-04-28",26.75
"2018-04-29",19.95
"2018-04-30",23.45
"2018-05-01",28.55
"2018-05-02",29.65
"2018-05-03",29.65
"2018-05-04",30.05
"2018-05-05",28.15
"2018-05-06",30.25
"2018-05-07",25.65
"2018-05-08",26.05
"2018-05-09",28.35
"2018-05-10",31.95
"2018-05-11",33.25
"2018-05-12",35.15
"2018-05-13",34.95
"2018-05-14",34.55
"2018-05-15",29.75
"2018-05-16",30.15
"2018-05-17",25.55
"2018-05-18",27.75
"2018-05-19",25.25
"2018-05-20",28.65
"2018-05-21",29.85
"2018-05-22",31.05
"2018-05-23",30.95
"2018-05-24",29.25
"2018-05-25",29.35
"2018-05-26",30.85
"2018-05-27",30.45
"2018-05-28",24.35
"2018-05-29",29.65
"2018-05-30",30.25
"2018-05-31",30.05
"2018-06-01",33.65
"2018-06-02",30.95
"2018-06-03",31.85
"2018-06-04",30.15
"2018-06-05",28.05
"2018-06-06",31.85
"2018-06-07",30.45
"2018-06-08",31.85
"2018-06-09",32.15
"2018-06-10",32.95
"2018-06-11",31.75
"2018-06-12",22.45
"2018-06-13",29.65
"2018-06-14",33.15
"2018-06-15",31.65
"2018-06-16",32.05
"2018-06-17",34.25
"2018-06-18",35.75
"2018-06-19",36.35
"2018-06-20",34.45
"2018-06-21",34.15
"2018-06-22",35.15
"2018-06-23",33.95
"2018-06-24",36.05
"2018-06-25",33.85
"2018-06-26",27.95
"2018-06-27",30.75
"2018-06-28",33.65
"2018-06-29",34.15
"2018-06-30",34.05
"2018-07-01",34.65
"2018-07-02",35.35
"2018-07-03",35.05
"2018-07-04",33.15
"2018-07-05",33.25
"2018-07-06",34.45
"2018-07-07",25.45
"2018-07-08",29.45
"2018-07-09",30.95
"2018-07-10",33.45
"2018-07-11",36.05
"2018-07-12",32.15
"2018-07-13",31.85
"2018-07-14",32.65
"2018-07-15",34.15
"2018-07-16",32.65
"2018-07-17",34.45
"2018-07-18",31.85
"2018-07-19",32.55
"2018-07-20",29.15
"2018-07-21",32.55
"2018-07-22",32.85
"2018-07-23",31.25
"2018-07-24",29.95
"2018-07-25",29.65
"2018-07-26",32.85
"2018-07-27",33.45
"2018-07-28",32.35
"2018-07-29",30.75
"2018-07-30",28.75
"2018-07-31",30.85
"2018-08-01",31.45
"2018-08-02",31.25
"2018-08-03",27.35
"2018-08-04",31.45
"2018-08-05",32.25
"2018-08-06",33.95
"2018-08-07",33.95
"2018-08-08",34.55
"2018-08-09",31.95
"2018-08-10",32.55
"2018-08-11",32.35
"2018-08-12",31.55
"2018-08-13",29.05
"2018-08-14",30.55
"2018-08-15",32.85
"2018-08-16",33.25
"2018-08-17",33.55
"2018-08-18",31.55
"2018-08-19",30.35
"2018-08-20",31.65
"2018-08-21",30.25
"2018-08-22",31.55
"2018-08-23",27.85
"2018-08-24",28.45
"2018-08-25",29.75
"2018-08-26",32.25
"2018-08-27",33.65
"2018-08-28",34.05
"2018-08-29",34.05
"2018-08-30",34.65
"2018-08-31",33.85
"2018-09-01",35.05
"2018-09-02",33.25
"2018-09-03",34.05
"2018-09-04",34.45
"2018-09-05",33.95
"2018-09-06",34.65
"2018-09-07",34.75
"2018-09-08",33.95
"2018-09-09",33.55
"2018-09-10",33.85
"2018-09-11",33.55
"2018-09-12",32.65
"2018-09-13",28.65
"2018-09-14",24.95
"2018-09-15",24.15
"2018-09-16",24.65
"2018-09-17",31.65
"2018-09-18",31.35
"2018-09-19",31.95
"2018-09-20",31.95
"2018-09-21",29.45
"2018-09-22",32.15
"2018-09-23",30.05
"2018-09-24",26.05
"2018-09-25",29.75
"2018-09-26",31.55
"2018-09-27",30.25
"2018-09-28",28.95
"2018-09-29",29.75
"2018-09-30",27.85
"2018-10-01",28.35
"2018-10-02",29.65
"2018-10-03",31.05
"2018-10-04",32.25
"2018-10-05",33.45
"2018-10-06",27.85
"2018-10-07",30.85
"2018-10-08",30.65
"2018-10-09",29.35
"2018-10-10",26.85
"2018-10-11",25.65
"2018-10-12",22.45
"2018-10-13",22.35
"2018-10-14",21.35
"2018-10-15",28.35
"2018-10-16",27.95
"2018-10-17",23.65
"2018-10-18",18.55
"2018-10-19",21.95
"2018-10-20",22.35
"2018-10-21",15.45
"2018-10-22",17.65
"2018-10-23",20.35
"2018-10-24",17.75
"2018-10-25",13.85
"2018-10-26",11.55
"2018-10-27",14.95
"2018-10-28",18.85
"2018-10-29",19.75
"2018-10-30",19.25
"2018-10-31",23.35
"2018-11-01",25.05
"2018-11-02",21.55
"2018-11-03",16.85
"2018-11-04",19.75
"2018-11-05",20.05
"2018-11-06",25.35
"2018-11-07",23.15
"2018-11-08",18.65
"2018-11-09",14.35
"2018-11-10",12.75
"2018-11-11",11.25
"2018-11-12",9.85
"2018-11-13",11.95
"2018-11-14",8.25
"2018-11-15",7.25
"2018-11-16",13.35
"2018-11-17",15.15
"2018-11-18",16.05
"2018-11-19",18.65
"2018-11-20",18.45
"2018-11-21",14.55
"2018-11-22",11.35
"2018-11-23",7.85
"2018-11-24",8.85
"2018-11-25",16.45
"2018-11-26",18.45
"2018-11-27",9.35
"2018-11-28",6.75
"2018-11-29",11.45
"2018-11-30",18.55
"2018-12-01",17.45
"2018-12-02",22.55
"2018-12-03",21.35
"2018-12-04",11.95
"2018-12-05",9.15
"2018-12-06",8.75
"2018-12-07",10.55
"2018-12-08",7.05
"2018-12-09",2.55
"2018-12-10",4.75
"2018-12-11",9.95
"2018-12-12",10.95
"2018-12-13",14.25
"2018-12-14",14.75
"2018-12-15",12.55
"2018-12-16",16.45
"2018-12-17",17.75
"2018-12-18",13.65
"2018-12-19",13.65
"2018-12-20",19.15
"2018-12-21",18.35
"2018-12-22",13.85
"2018-12-23",15.75
"2018-12-24",12.25
"2018-12-25",11.35
"2018-12-26",12.05
"2018-12-27",17.35
"2018-12-28",21.75
"2018-12-29",19.35
"2018-12-30",14.05
"2018-12-31",11.55
"2019-01-01",23.15
"2019-01-02",14.65
"2019-01-03",13.45
"2019-01-04",16.35
"2019-01-05",16.25
"2019-01-06",19.95
"2019-01-07",13.75
"2019-01-08",20.95
"2019-01-09",12.75
"2019-01-10",5.15
"2019-01-11",6.55
"2019-01-12",5.45
"2019-01-13",4.35
"2019-01-14",6.55
"2019-01-15",7.85
"2019-01-16",13.45
"2019-01-17",11.15
"2019-01-18",13.65
"2019-01-19",15.85
"2019-01-20",12.55
"2019-01-21",0.95
"2019-01-22",5.15
"2019-01-23",19.15
"2019-01-24",19.45
"2019-01-25",10.15
"2019-01-26",11.85
"2019-01-27",12.05
"2019-01-28",11.95
"2019-01-29",14.45
"2019-01-30",8.25
"2019-01-31",6.35
"2019-02-01",15.15
"2019-02-02",17.65
"2019-02-03",15.55
"2019-02-04",21.25
"2019-02-05",25.25
"2019-02-06",25.35
"2019-02-07",27.05
"2019-02-08",25.95
"2019-02-09",9.75
"2019-02-10",8.65
"2019-02-11",9.05
"2019-02-12",15.75
"2019-02-13",14.35
"2019-02-14",18.65
"2019-02-15",20.25
"2019-02-16",13.75
"2019-02-17",6.15
"2019-02-18",18.55
"2019-02-19",6.35
"2019-02-20",4.65
"2019-02-21",15.35
"2019-02-22",10.85
"2019-02-23",6.65
"2019-02-24",21.35
"2019-02-25",16.35
"2019-02-26",18.15
"2019-02-27",17.45
"2019-02-28",20.45
"2019-03-01",10.85
"2019-03-02",16.35
"2019-03-03",11.85
"2019-03-04",9.15
"2019-03-05",7.45
"2019-03-06",7.45
"2019-03-07",11.95
"2019-03-08",12.45
"2019-03-09",11.95
"2019-03-10",23.65
"2019-03-11",21.15
"2019-03-12",17.05
"2019-03-13",18.85
"2019-03-14",24.55
"2019-03-15",25.45
"2019-03-16",13.85
"2019-03-17",15.15
"2019-03-18",17.65
"2019-03-19",13.95
"2019-03-20",10.15
"2019-03-21",16.65
"2019-03-22",17.75
"2019-03-23",17.75
"2019-03-24",22.35
"2019-03-25",24.05
"2019-03-26",14.85
"2019-03-27",14.55
"2019-03-28",19.65
"2019-03-29",24.05
"2019-03-30",24.25
"2019-03-31",20.25
"2019-04-01",12.45
"2019-04-02",5.95
"2019-04-03",20.65
"2019-04-04",24.25
"2019-04-05",15.65
"2019-04-06",22.05
"2019-04-07",22.55
"2019-04-08",28.45
"2019-04-09",23.15
"2019-04-10",25.65
"2019-04-11",27.25
"2019-04-12",24.35
"2019-04-13",26.65
"2019-04-14",26.65
"2019-04-15",21.35
"2019-04-16",22.05
"2019-04-17",27.95
"2019-04-18",27.55
"2019-04-19",24.35
"2019-04-20",16.85
"2019-04-21",17.55
"2019-04-22",23.35
"2019-04-23",29.45
"2019-04-24",31.35
"2019-04-25",30.25
"2019-04-26",26.35
"2019-04-27",25.35
"2019-04-28",29.75
"2019-04-29",25.75
"2019-04-30",30.95
"2019-05-01",30.75
"2019-05-02",30.25
"2019-05-03",27.75
"2019-05-04",30.35
"2019-05-05",26.75
"2019-05-06",27.05
"2019-05-07",27.85
"2019-05-08",28.35
"2019-05-09",28.55
"2019-05-10",26.25
"2019-05-11",28.65
"2019-05-12",24.75
"2019-05-13",28.05
"2019-05-14",21.45
"2019-05-15",23.85
"2019-05-16",27.85
"2019-05-17",32.35
"2019-05-18",34.55
"2019-05-19",32.95
"2019-05-20",32.05
"2019-05-21",32.25
"2019-05-22",26.35
"2019-05-23",30.65
"2019-05-24",35.55
"2019-05-25",35.35
"2019-05-26",35.65
"2019-05-27",34.45
"2019-05-28",37.25
"2019-05-29",36.85
"2019-05-30",36.85
"2019-05-31",34.55
"2019-06-01",29.15
"2019-06-02",32.95
"2019-06-03",30.25
"2019-06-04",29.45
"2019-06-05",31.95
"2019-06-06",30.85
"2019-06-07",25.55
"2019-06-08",29.85
"2019-06-09",26.85
"2019-06-10",29.95
"2019-06-11",27.45
"2019-06-12",23.05
"2019-06-13",26.95
"2019-06-14",26.35
"2019-06-15",28.95
"2019-06-16",31.85
"2019-06-17",33.65
"2019-06-18",32.35
"2019-06-19",31.35
"2019-06-20",34.05
"2019-06-21",30.75
"2019-06-22",31.35
"2019-06-23",28.85
"2019-06-24",35.05
"2019-06-25",32.85
"2019-06-26",32.35
"2019-06-27",34.35
"2019-06-28",34.55
"2019-06-29",35.45
"2019-06-30",36.45
"2019-07-01",34.25
"2019-07-02",36.65
"2019-07-03",36.75
"2019-07-04",36.05
"2019-07-05",32.75
"2019-07-06",33.75
"2019-07-07",33.25
"2019-07-08",33.85
"2019-07-09",29.15
"2019-07-10",32.85
"2019-07-11",33.45
"2019-07-12",32.55
"2019-07-13",34.25
"2019-07-14",35.05
"2019-07-15",36.05
"2019-07-16",36.25
"2019-07-17",36.05
"2019-07-18",35.75
"2019-07-19",34.05
"2019-07-20",35.55
"2019-07-21",36.15
"2019-07-22",35.65
"2019-07-23",32.95
"2019-07-24",29.55
"2019-07-25",30.55
"2019-07-26",30.55
"2019-07-27",31.15
"2019-07-28",32.55
"2019-07-29",33.75
"2019-07-30",34.05
"2019-07-31",33.25
"2019-08-01",34.05
"2019-08-02",30.55
"2019-08-03",30.55
"2019-08-04",31.95
"2019-08-05",29.55
"2019-08-06",32.55
"2019-08-07",33.55
"2019-08-08",33.55
"2019-08-09",35.35
"2019-08-10",31.85
"2019-08-11",32.15
"2019-08-12",33.35
"2019-08-13",35.75
"2019-08-14",34.35
"2019-08-15",33.15
"2019-08-16",31.85
"2019-08-17",31.65
"2019-08-18",34.05
"2019-08-19",34.75
"2019-08-20",33.35
"2019-08-21",33.75
"2019-08-22",34.45
"2019-08-23",34.05
"2019-08-24",22.15
"2019-08-25",24.45
"2019-08-26",27.95
"2019-08-27",28.45
"2019-08-28",31.15
"2019-08-29",30.35
"2019-08-30",31.85
"2019-08-31",32.45
"2019-09-01",31.35
"2019-09-02",32.55
"2019-09-03",33.25
"2019-09-04",31.85
"2019-09-05",24.75
"2019-09-06",31.75
"2019-09-07",32.55
"2019-09-08",33.65
"2019-09-09",32.65
"2019-09-10",32.65
"2019-09-11",33.05
"2019-09-12",34.75
"2019-09-13",30.25
"2019-09-14",30.25
"2019-09-15",31.05
"2019-09-16",32.95
"2019-09-17",32.45
"2019-09-18",27.25
"2019-09-19",24.75
"2019-09-20",27.05
"2019-09-21",30.35
"2019-09-22",31.55
"2019-09-23",32.55
"2019-09-24",32.25
"2019-09-25",31.55
"2019-09-26",34.45
"2019-09-27",31.75
"2019-09-28",33.35
"2019-09-29",35.45
"2019-09-30",31.25
"2019-10-01",30.85
"2019-10-02",35.45
"2019-10-03",37.05
