,"(%) Minimum Relative Humidity (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"2014-08-10",64.1704
"2014-08-11",47.3704
"2014-08-12",44.9408
"2014-08-13",49.6172
"2014-08-14",27.7451
"2014-08-15",24.812
"2014-08-16",37.0119
"2014-08-17",36.7793
"2014-08-18",32.5459
"2014-08-19",40.9144
"2014-08-20",39.8686
"2014-08-21",32.9225
"2014-08-22",26.1874
"2014-08-23",37.983
"2014-08-24",49.7711
"2014-08-25",40.7624
"2014-08-26",32.226
"2014-08-27",23.2469
"2014-08-28",16.4271
"2014-08-29",26.4727
"2014-08-30",35.7763
"2014-08-31",37.199
"2014-09-01",32.0531
"2014-09-02",27.9536
"2014-09-03",38.6784
"2014-09-04",39.5308
"2014-09-05",41.061
"2014-09-06",42.4168
"2014-09-07",57.2107
"2014-09-08",71.4846
"2014-09-09",60.3151
"2014-09-10",50.6785
"2014-09-11",46.045
"2014-09-12",53.9108
"2014-09-13",57.0947
"2014-09-14",68.5199
"2014-09-15",61.3701
"2014-09-16",46.3526
"2014-09-17",57.8235
"2014-09-18",54.2465
"2014-09-19",52.4367
"2014-09-20",41.3234
"2014-09-21",30.4199
"2014-09-22",39.6341
"2014-09-23",59.722
"2014-09-24",65.7165
"2014-09-25",72.4149
"2014-09-26",64.1485
"2014-09-27",45.4708
"2014-09-28",39.6453
"2014-09-29",59.5823
"2014-09-30",44.2294
"2014-10-01",37.6309
"2014-10-02",33.2715
"2014-10-03",43.4432
"2014-10-04",50.6377
"2014-10-05",19.1563
"2014-10-06",16.9732
"2014-10-07",29.5722
"2014-10-08",32.6046
"2014-10-09",24.3121
"2014-10-10",28.9097
"2014-10-11",36.5185
"2014-10-12",74.552
"2014-10-13",43.6904
"2014-10-14",53.0823
"2014-10-15",68.2934
"2014-10-16",41.5475
"2014-10-17",32.8683
"2014-10-18",26.2392
"2014-10-19",31.9936
"2014-10-20",22.5455
"2014-10-21",27.6701
"2014-10-22",30.6616
"2014-10-23",25.4226
"2014-10-24",25.1427
"2014-10-25",19.1914
"2014-10-26",16.6834
"2014-10-27",12.5943
"2014-10-28",23.6037
"2014-10-29",33.5758
"2014-10-30",44.2919
"2014-10-31",33.9187
"2014-11-01",66.4435
"2014-11-02",33.9062
"2014-11-03",13.7835
"2014-11-04",15.3374
"2014-11-05",26.0633
"2014-11-06",46.5885
"2014-11-07",38.0543
"2014-11-08",29.1506
"2014-11-09",34.2258
"2014-11-10",29.4243
"2014-11-11",34.5498
"2014-11-12",31.5126
"2014-11-13",61.0756
"2014-11-14",59.8804
"2014-11-15",18.6263
"2014-11-16",33.5598
"2014-11-17",43.5917
"2014-11-18",69.2581
"2014-11-19",14.6284
"2014-11-20",12.4243
"2014-11-21",21.8344
"2014-11-22",12.3414
"2014-11-23",37.6001
"2014-11-24",59.941
"2014-11-25",79.0262
"2014-11-26",77.9193
"2014-11-27",49.5647
"2014-11-28",32.3184
"2014-11-29",21.9872
"2014-11-30",23.6178
"2014-12-01",29.2271
"2014-12-02",75.5658
"2014-12-03",67.2986
"2014-12-04",65.7824
"2014-12-05",58.1046
"2014-12-06",67.3682
"2014-12-07",61.9253
"2014-12-08",43.3398
"2014-12-09",51.6041
"2014-12-10",43.0812
"2014-12-11",27.5061
"2014-12-12",13.1658
"2014-12-13",12.0622
"2014-12-14",21.1566
"2014-12-15",24.4723
"2014-12-16",40.2986
"2014-12-17",37.7403
"2014-12-18",31.7192
"2014-12-19",24.1191
"2014-12-20",50.5167
"2014-12-21",38.1359
"2014-12-22",72.2421
"2014-12-23",56.3673
"2014-12-24",69.1315
"2014-12-25",61.3528
"2014-12-26",26.4256
"2014-12-27",25.9602
"2014-12-28",44.7283
"2014-12-29",87.4091
"2014-12-30",78.8518
"2014-12-31",45.2687
"2015-01-01",26.0565
"2015-01-02",37.3461
"2015-01-03",44.1665
"2015-01-04",55.0223
"2015-01-05",51.9409
"2015-01-06",20.9289
"2015-01-07",35.6368
"2015-01-08",18.9464
"2015-01-09",13.1562
"2015-01-10",17.2318
"2015-01-11",17.4581
"2015-01-12",62.8826
"2015-01-13",83.796
"2015-01-14",68.1672
"2015-01-15",57.9567
"2015-01-16",37.9317
"2015-01-17",32.6195
"2015-01-18",38.8934
"2015-01-19",23.8839
"2015-01-20",25.8614
"2015-01-21",39.1255
"2015-01-22",35.6304
"2015-01-23",65.1526
"2015-01-24",54.5172
"2015-01-25",30.7368
"2015-01-26",52.248
"2015-01-27",42.6358
"2015-01-28",24.4943
"2015-01-29",23.9743
"2015-01-30",39.7739
"2015-01-31",17.3744
"2015-02-01",19.9254
"2015-02-02",47.14
"2015-02-03",24.1682
"2015-02-04",21.329
"2015-02-05",36.3626
"2015-02-06",22.6803
"2015-02-07",16.4789
"2015-02-08",19.2261
"2015-02-09",36.5228
"2015-02-10",79.8395
"2015-02-11",35.0771
"2015-02-12",29.5805
"2015-02-13",20.7234
"2015-02-14",14.061
"2015-02-15",31.854
"2015-02-16",17.7033
"2015-02-17",46.8736
"2015-02-18",42.0899
"2015-02-19",31.5799
"2015-02-20",18.577
"2015-02-21",21.7083
"2015-02-22",45.761
"2015-02-23",83.6548
"2015-02-24",55.248
"2015-02-25",39.7294
"2015-02-26",59.997
"2015-02-27",30.6061
"2015-02-28",33.6177
"2015-03-01",45.8535
"2015-03-02",26.2135
"2015-03-03",56.9054
"2015-03-04",33.2234
"2015-03-05",52.7441
"2015-03-06",41.6591
"2015-03-07",19.9122
"2015-03-08",17.6853
"2015-03-09",32.633
"2015-03-10",29.9483
"2015-03-11",39.468
"2015-03-12",49.8421
"2015-03-13",40.7799
"2015-03-14",54.6807
"2015-03-15",36.7211
"2015-03-16",16.8076
"2015-03-17",18.7001
"2015-03-18",36.0827
"2015-03-19",50.6211
"2015-03-20",46.9817
"2015-03-21",39.0496
"2015-03-22",45.3599
"2015-03-23",54.1237
"2015-03-24",30.1572
"2015-03-25",43.9459
"2015-03-26",46.7696
"2015-03-27",73.5732
"2015-03-28",41.6779
"2015-03-29",18.0936
"2015-03-30",23.369
"2015-03-31",19.8923
"2015-04-01",31.8375
"2015-04-02",25.0663
"2015-04-03",35.9512
"2015-04-04",46.3915
"2015-04-05",16.3214
"2015-04-06",28.5026
"2015-04-07",49.0175
"2015-04-08",36.9645
"2015-04-09",40.1896
"2015-04-10",42.309
"2015-04-11",39.3187
"2015-04-12",28.7519
"2015-04-13",37.5514
"2015-04-14",48.0029
"2015-04-15",70.2824
"2015-04-16",50.7238
"2015-04-17",45.811
"2015-04-18",46.5836
"2015-04-19",60.5005
"2015-04-20",44.0839
"2015-04-21",38.5409
"2015-04-22",20.837
"2015-04-23",30.399
"2015-04-24",18.6798
"2015-04-25",45.221
"2015-04-26",84.4937
"2015-04-27",29.9531
"2015-04-28",25.3802
"2015-04-29",36.6116
"2015-04-30",37.8526
"2015-05-01",58.0673
"2015-05-02",31.94
"2015-05-03",25.9562
"2015-05-04",31.3632
"2015-05-05",36.0302
"2015-05-06",34.5633
"2015-05-07",34.3196
"2015-05-08",45.5601
"2015-05-09",49.7107
"2015-05-10",61.2442
"2015-05-11",37.8842
"2015-05-12",40.5068
"2015-05-13",31.2222
"2015-05-14",37.7166
"2015-05-15",40.6057
"2015-05-16",38.0471
"2015-05-17",36.661
"2015-05-18",35.3044
"2015-05-19",46.727
"2015-05-20",32.9673
"2015-05-21",42.1083
"2015-05-22",40.2124
"2015-05-23",23.4008
"2015-05-24",31.5046
"2015-05-25",36.6244
"2015-05-26",42.5481
"2015-05-27",48.037
"2015-05-28",46.461
"2015-05-29",37.5059
"2015-05-30",40.631
"2015-05-31",39.0211
"2015-06-01",38.8359
"2015-06-02",55.3564
"2015-06-03",75.5508
"2015-06-04",61.9054
"2015-06-05",45.6929
"2015-06-06",36.9756
"2015-06-07",46.4309
"2015-06-08",42.7961
"2015-06-09",46.7379
"2015-06-10",47.512
"2015-06-11",41.9646
"2015-06-12",43.9988
"2015-06-13",35.7967
"2015-06-14",30.8455
"2015-06-15",28.3023
"2015-06-16",25.674
"2015-06-17",30.2368
"2015-06-18",37.889
"2015-06-19",40.6048
"2015-06-20",42.7708
"2015-06-21",36.2779
"2015-06-22",29.5875
"2015-06-23",37.0726
"2015-06-24",35.9478
"2015-06-25",41.04
"2015-06-26",36.6214
"2015-06-27",60.171
"2015-06-28",46.5646
"2015-06-29",29.4234
"2015-06-30",30.1978
"2015-07-01",50.1522
"2015-07-02",43.8076
"2015-07-03",64.3109
"2015-07-04",45.3443
"2015-07-05",42.1632
"2015-07-06",46.2091
"2015-07-07",44.3735
"2015-07-08",41.593
"2015-07-09",33.5652
"2015-07-10",30.2335
"2015-07-11",29.952
"2015-07-12",41.3817
"2015-07-13",45.2085
"2015-07-14",48.197
"2015-07-15",43.817
"2015-07-16",42.8108
"2015-07-17",44.2132
"2015-07-18",39.5491
"2015-07-19",40.0412
"2015-07-20",36.0584
"2015-07-21",35.5577
"2015-07-22",35.8733
"2015-07-23",41.4442
"2015-07-24",50.2068
"2015-07-25",39.1724
"2015-07-26",33.4247
"2015-07-27",36.9394
"2015-07-28",41.0777
"2015-07-29",36.5818
"2015-07-30",34.4997
"2015-07-31",40.7655
"2015-08-01",30.3096
"2015-08-02",25.3615
"2015-08-03",34.1441
"2015-08-04",35.7298
"2015-08-05",28.1894
"2015-08-06",38.8232
"2015-08-07",64.6717
"2015-08-08",42.9833
"2015-08-09",38.2154
"2015-08-10",42.3721
"2015-08-11",50.2484
"2015-08-12",39.1132
"2015-08-13",28.0799
"2015-08-14",30.3209
"2015-08-15",33.6592
"2015-08-16",31.6318
"2015-08-17",29.0009
"2015-08-18",47.9767
"2015-08-19",45.5027
"2015-08-20",48.0841
"2015-08-21",45.1514
"2015-08-22",43.3042
"2015-08-23",34.8934
"2015-08-24",41.3927
"2015-08-25",44.0929
"2015-08-26",52.5855
"2015-08-27",49.6214
"2015-08-28",43.654
"2015-08-29",43.5691
"2015-08-30",52.1267
"2015-08-31",60.2229
"2015-09-01",40.2728
"2015-09-02",37.7706
"2015-09-03",41.5425
"2015-09-04",36.8443
"2015-09-05",48.9539
"2015-09-06",55.4842
"2015-09-07",48.8278
"2015-09-08",46.478
"2015-09-09",45.7356
"2015-09-10",44.3575
"2015-09-11",53.7199
"2015-09-12",59.815
"2015-09-13",40.2633
"2015-09-14",21.5828
"2015-09-15",20.2019
"2015-09-16",29.8667
"2015-09-17",38.4105
"2015-09-18",39.5658
"2015-09-19",36.5312
"2015-09-20",30.9699
"2015-09-21",47.9574
"2015-09-22",49.2072
"2015-09-23",49.3087
"2015-09-24",64.4294
"2015-09-25",72.0639
"2015-09-26",67.737
"2015-09-27",56.7155
"2015-09-28",57.5627
"2015-09-29",48.3967
"2015-09-30",52.3134
"2015-10-01",83.5821
"2015-10-02",82.3805
"2015-10-03",61.9103
"2015-10-04",70.0837
"2015-10-05",89.6117
"2015-10-06",47.2537
"2015-10-07",30.9318
"2015-10-08",33.7869
"2015-10-09",42.7528
"2015-10-10",82.1641
"2015-10-11",48.1227
"2015-10-12",39.9121
"2015-10-13",47.1725
"2015-10-14",37.0889
"2015-10-15",28.6687
"2015-10-16",29.9641
"2015-10-17",29.0454
"2015-10-18",26.6678
"2015-10-19",22.8194
"2015-10-20",19.427
"2015-10-21",25.2373
"2015-10-22",27.7417
"2015-10-23",28.6656
"2015-10-24",44.0221
"2015-10-25",42.6032
"2015-10-26",73.5254
"2015-10-27",54.2286
"2015-10-28",58.4312
"2015-10-29",49.5377
"2015-10-30",39.1507
"2015-10-31",33.913
"2015-11-01",63.3932
"2015-11-02",82.829
"2015-11-03",68.6362
"2015-11-04",67.3612
"2015-11-05",62.1435
"2015-11-06",62.0446
"2015-11-07",59.7365
"2015-11-08",69.2516
"2015-11-09",70.0855
"2015-11-10",63.4368
"2015-11-11",35.9752
"2015-11-12",31.8696
"2015-11-13",37.3893
"2015-11-14",22.1798
"2015-11-15",21.2018
"2015-11-16",25.5473
"2015-11-17",33.824
"2015-11-18",44.5521
"2015-11-19",62.4459
"2015-11-20",48.2292
"2015-11-21",33.4556
"2015-11-22",63.8236
"2015-11-23",37.7156
"2015-11-24",23.8406
"2015-11-25",30.765
"2015-11-26",35.9591
"2015-11-27",41.3373
"2015-11-28",40.3391
"2015-11-29",39.2844
"2015-11-30",82.0337
"2015-12-01",87.1865
"2015-12-02",71.8185
"2015-12-03",65.4902
"2015-12-04",30.4154
"2015-12-05",31.644
"2015-12-06",36.4082
"2015-12-07",60.2116
"2015-12-08",44.7904
"2015-12-09",41.1641
"2015-12-10",41.4502
"2015-12-11",39.5214
"2015-12-12",40.9465
"2015-12-13",45.6974
"2015-12-14",53.2492
"2015-12-15",42.0053
"2015-12-16",38.4769
"2015-12-17",55.7956
"2015-12-18",73.7099
"2015-12-19",29.1003
"2015-12-20",22.9915
"2015-12-21",43.6549
"2015-12-22",72.5777
"2015-12-23",60.5467
"2015-12-24",57.9158
"2015-12-25",62.3221
"2015-12-26",68.8104
"2015-12-27",56.6117
"2015-12-28",58.0614
"2015-12-29",45.1257
"2015-12-30",59.3737
"2015-12-31",62.0209
"2016-01-01",56.6
"2016-01-02",32.4
"2016-01-03",39.9
"2016-01-04",36.1
"2016-01-05",28.4
"2016-01-06",35.1
"2016-01-07",63
"2016-01-08",75.8
"2016-01-09",64
"2016-01-10",44
"2016-01-11",27.3
"2016-01-12",22.5
"2016-01-13",27.5
"2016-01-14",22.2
"2016-01-15",56.5
"2016-01-16",38.9
"2016-01-17",67.4
"2016-01-18",32
"2016-01-19",24.2
"2016-01-20",21.9
"2016-01-21",32.4
"2016-01-22",65
"2016-01-23",58.2
"2016-01-24",31.6
"2016-01-25",27.9
"2016-01-26",37.4
"2016-01-27",54.7
"2016-01-28",65.1
"2016-01-29",29
"2016-01-30",27.3
"2016-01-31",45
"2016-02-01",54
"2016-02-02",75.2
"2016-02-03",100
"2016-02-04",100
"2016-02-05",39.5
"2016-02-06",20.9
"2016-02-07",20.4
"2016-02-08",25.6
"2016-02-09",41.5
"2016-02-10",27.3
"2016-02-11",8.4
"2016-02-12",10.2
"2016-02-13",17
"2016-02-14",3.9
"2016-02-15",49.7
"2016-02-16",89.5
"2016-02-17",39.9
"2016-02-18",22.4
"2016-02-19",23.4
"2016-02-20",50.3
"2016-02-21",80.5
"2016-02-22",56.4
"2016-02-23",47.6
"2016-02-24",54.4
"2016-02-25",18.9
"2016-02-26",38
"2016-02-27",24.2
"2016-02-28",25.2
"2016-02-29",19.9
"2016-03-01",33.6
"2016-03-02",44
"2016-03-03",33.6
"2016-03-04",41
"2016-03-05",39.5
"2016-03-06",42.4
"2016-03-07",30.8
"2016-03-08",30.1
"2016-03-09",35.2
"2016-03-10",38.9
"2016-03-11",41.9
"2016-03-12",44.1
"2016-03-13",42.6
"2016-03-14",44.1
"2016-03-15",31
"2016-03-16",24.7
"2016-03-17",17.1
"2016-03-18",19.3
"2016-03-19",35.6
"2016-03-20",70.8
"2016-03-21",27.7
"2016-03-22",21
"2016-03-23",23.7
"2016-03-24",32.1
"2016-03-25",42.7
"2016-03-26",57.8
"2016-03-27",76.2
"2016-03-28",32.9
"2016-03-29",25.5
"2016-03-30",27.6
"2016-03-31",43.9
"2016-04-01",58.4
"2016-04-02",39.5
"2016-04-03",20.2
"2016-04-04",23.1
"2016-04-05",36.9
"2016-04-06",32.5
"2016-04-07",35.8
"2016-04-08",27.8
"2016-04-09",22.5
"2016-04-10",22.1
"2016-04-11",34.8
"2016-04-12",66.5
"2016-04-13",42.9
"2016-04-14",29.4
"2016-04-15",35.1
"2016-04-16",25.9
"2016-04-17",20.4
"2016-04-18",16.6
"2016-04-19",16.7
"2016-04-20",32.7
"2016-04-21",35.3
"2016-04-22",50.8
"2016-04-23",39.1
"2016-04-24",30.7
"2016-04-25",34.7
"2016-04-26",37.3
"2016-04-27",36.3
"2016-04-28",43.1
"2016-04-29",40.4
"2016-04-30",53.7
"2016-05-01",44.1
"2016-05-02",42.5
"2016-05-03",51
"2016-05-04",48.4
"2016-05-05",60.8
"2016-05-06",42.4
"2016-05-07",31
"2016-05-08",29.8
"2016-05-09",33.5
"2016-05-10",41.8
"2016-05-11",44.4
"2016-05-12",48.2
"2016-05-13",49.5
"2016-05-14",28.2
"2016-05-15",29.8
"2016-05-16",25.2
"2016-05-17",46
"2016-05-18",72.5
"2016-05-19",74.7
"2016-05-20",60.7
"2016-05-21",51.6
"2016-05-22",47
"2016-05-23",46.2
"2016-05-24",31.2
"2016-05-25",32.1
"2016-05-26",37.6
"2016-05-27",38.6
"2016-05-28",39.9
"2016-05-29",55.1
"2016-05-30",49.9
"2016-05-31",48.9
"2016-06-01",47
"2016-06-02",46.7
"2016-06-03",45
"2016-06-04",43.9
"2016-06-05",51.1
"2016-06-06",69.9
"2016-06-07",39.3
"2016-06-08",29.8
"2016-06-09",26.8
"2016-06-10",30.6
"2016-06-11",35.4
"2016-06-12",34.7
"2016-06-13",29.6
"2016-06-14",39.4
"2016-06-15",50.1
"2016-06-16",43.2
"2016-06-17",41.1
"2016-06-18",40.3
"2016-06-19",33.5
"2016-06-20",29.7
"2016-06-21",31.4
"2016-06-22",36.8
"2016-06-23",38
"2016-06-24",50.5
"2016-06-25",56.2
"2016-06-26",41.7
"2016-06-27",43.1
"2016-06-28",76.5
"2016-06-29",40.9
"2016-06-30",51.2
"2016-07-01",48.9
"2016-07-02",49.6
"2016-07-03",56.9
"2016-07-04",55.5
"2016-07-05",40.9
"2016-07-06",41.5
"2016-07-07",40.2
"2016-07-08",39.8
"2016-07-09",42
"2016-07-10",34
"2016-07-11",41.9
"2016-07-12",47.1
"2016-07-13",36.3
"2016-07-14",36
"2016-07-15",40.3
"2016-07-16",58.9
"2016-07-17",48.9
"2016-07-18",42
"2016-07-19",43.8
"2016-07-20",49.2
"2016-07-21",47.6
"2016-07-22",48.4
"2016-07-23",43.8
"2016-07-24",40.5
"2016-07-25",42.9
"2016-07-26",39.5
"2016-07-27",38.4
"2016-07-28",36.7
"2016-07-29",37.8
"2016-07-30",34.6
"2016-07-31",40.7
"2016-08-01",48
"2016-08-02",53.2
"2016-08-03",53.9
"2016-08-04",52
"2016-08-05",52.4
"2016-08-06",47.9
"2016-08-07",54.4
"2016-08-08",49.7
"2016-08-09",49.9
"2016-08-10",48.9
"2016-08-11",50.7
"2016-08-12",48.2
"2016-08-13",45.6
"2016-08-14",41.3
"2016-08-15",39.8
"2016-08-16",40.5
"2016-08-17",42.1
"2016-08-18",41.3
"2016-08-19",43.4
"2016-08-20",46.3
"2016-08-21",35.4
"2016-08-22",35.6
"2016-08-23",40.7
"2016-08-24",47.5
"2016-08-25",37.9
"2016-08-26",35
"2016-08-27",41.5
"2016-08-28",48.8
"2016-08-29",43.9
"2016-08-30",40.2
"2016-08-31",45.4
"2016-09-01",40.2
"2016-09-02",84.2
"2016-09-03",47.6
"2016-09-04",40.6
"2016-09-05",36.6
"2016-09-06",31.1
"2016-09-07",32.4
"2016-09-08",31.5
"2016-09-09",33.2
"2016-09-10",37.4
"2016-09-11",41.4
"2016-09-12",49.5
"2016-09-13",45.1
"2016-09-14",43.5
"2016-09-15",44.6
"2016-09-16",51.1
"2016-09-17",46.7
"2016-09-18",48.6
"2016-09-19",61.3
"2016-09-20",64.2
"2016-09-21",64.4
"2016-09-22",55.9
"2016-09-23",57
"2016-09-24",41.7
"2016-09-25",60.3
"2016-09-26",58.3
"2016-09-27",52.3
"2016-09-28",55.8
"2016-09-29",70.6
"2016-09-30",51.2
"2016-10-01",37.8
"2016-10-02",38.2
"2016-10-03",39.3
"2016-10-04",49.6
"2016-10-05",64.4
"2016-10-06",65.3
"2016-10-07",57.1
"2016-10-08",80.1
"2016-10-09",36.4
"2016-10-10",32.6
"2016-10-11",38.4
"2016-10-12",41.2
"2016-10-13",38.1
"2016-10-14",48.1
"2016-10-15",46.7
"2016-10-16",39.7
"2016-10-17",41.5
"2016-10-18",40.9
"2016-10-19",38.2
"2016-10-20",42.7
"2016-10-21",42.8
"2016-10-22",33.3
"2016-10-23",25.2
"2016-10-24",24.1
"2016-10-25",30.1
"2016-10-26",32.4
"2016-10-27",42.3
"2016-10-28",39.3
"2016-10-29",36.2
"2016-10-30",32.1
"2016-10-31",40.6
"2016-11-01",51.1
"2016-11-02",41.5
"2016-11-03",38.5
"2016-11-04",42
"2016-11-05",29.4
"2016-11-06",23.5
"2016-11-07",29.3
"2016-11-08",28.2
"2016-11-09",33.4
"2016-11-10",28.4
"2016-11-11",22.1
"2016-11-12",35.8
"2016-11-13",42.6
"2016-11-14",64.6
"2016-11-15",38.7
"2016-11-16",29.1
"2016-11-17",31.8
"2016-11-18",28.2
"2016-11-19",23.6
"2016-11-20",24.2
"2016-11-21",17.7
"2016-11-22",18.7
"2016-11-23",29.1
"2016-11-24",39.9
"2016-11-25",46.6
"2016-11-26",44.1
"2016-11-27",29.5
"2016-11-28",41.6
"2016-11-29",57.9
"2016-11-30",57.7
"2016-12-01",41.4
"2016-12-02",29
"2016-12-03",33.6
"2016-12-04",65.9
"2016-12-05",48.8
"2016-12-06",67.1
"2016-12-07",40.6
"2016-12-08",43
"2016-12-09",27.4
"2016-12-10",22.2
"2016-12-11",42.3
"2016-12-12",57.3
"2016-12-13",68.8
"2016-12-14",52.4
"2016-12-15",27.1
"2016-12-16",27.8
"2016-12-17",50.2
"2016-12-18",47.4
"2016-12-19",82
"2016-12-20",54.1
"2016-12-21",26.2
"2016-12-22",27.2
"2016-12-23",36.1
"2016-12-24",51.1
"2016-12-25",49.1
"2016-12-26",64.5
"2016-12-27",63.8
"2016-12-28",35.3
"2016-12-29",35.3
"2016-12-30",25.5
"2016-12-31",41.9
"2017-01-01",57.5
"2017-01-02",91.8
"2017-01-03",76.5
"2017-01-04",44.3
"2017-01-05",38.2
"2017-01-06",56.2
"2017-01-07",52.2
"2017-01-08",37.1
"2017-01-09",23.9
"2017-01-10",33.2
"2017-01-11",48.8
"2017-01-12",40.7
"2017-01-13",36.1
"2017-01-14",56.6
"2017-01-15",49.5
"2017-01-16",61.8
"2017-01-17",54.1
"2017-01-18",32.1
"2017-01-19",31.9
"2017-01-20",43.4
"2017-01-21",72.6
"2017-01-22",72.6
"2017-01-23",53.6
"2017-01-24",36.5
"2017-01-25",25.9
"2017-01-26",28.4
"2017-01-27",30.1
"2017-01-28",27.4
"2017-01-29",27.3
"2017-01-30",29.4
"2017-01-31",22.6
"2017-02-01",26
"2017-02-02",35.3
"2017-02-03",49
"2017-02-04",22.4
"2017-02-05",27.4
"2017-02-06",24.1
"2017-02-07",35.9
"2017-02-08",43.1
"2017-02-09",41.7
"2017-02-10",18.5
"2017-02-11",22.9
"2017-02-12",32.7
"2017-02-13",21.1
"2017-02-14",19.8
"2017-02-15",45.6
"2017-02-16",20.6
"2017-02-17",19.8
"2017-02-18",24.1
"2017-02-19",29.2
"2017-02-20",27.3
"2017-02-21",38.9
"2017-02-22",38.2
"2017-02-23",42.1
"2017-02-24",37.8
"2017-02-25",29.2
"2017-02-26",20.2
"2017-02-27",29.5
"2017-02-28",42
"2017-03-01",45.9
"2017-03-02",33.1
"2017-03-03",18.8
"2017-03-04",16.4
"2017-03-05",26.3
"2017-03-06",31.1
"2017-03-07",35.5
"2017-03-08",32.7
"2017-03-09",14.5
"2017-03-10",21.7
"2017-03-11",20.9
"2017-03-12",40.2
"2017-03-13",79.2
"2017-03-14",36.3
"2017-03-15",19.8
"2017-03-16",16.8
"2017-03-17",18.9
"2017-03-18",38.9
"2017-03-19",30.3
"2017-03-20",24.9
"2017-03-21",23.4
"2017-03-22",36.6
"2017-03-23",24.2
"2017-03-24",32.9
"2017-03-25",36
"2017-03-26",39
"2017-03-27",41
"2017-03-28",38.4
"2017-03-29",37.4
"2017-03-30",42.9
"2017-03-31",37.9
"2017-04-01",28.3
"2017-04-02",35.9
"2017-04-03",40.7
"2017-04-04",35.9
"2017-04-05",55.3
"2017-04-06",46.3
"2017-04-07",25.2
"2017-04-08",20.1
"2017-04-09",20.3
"2017-04-10",28.8
"2017-04-11",29.7
"2017-04-12",31.7
"2017-04-13",37.1
"2017-04-14",38
"2017-04-15",34.9
"2017-04-16",34.2
"2017-04-17",33.9
"2017-04-18",53.8
"2017-04-19",46.4
"2017-04-20",36.4
"2017-04-21",32.5
"2017-04-22",32.6
"2017-04-23",76.5
"2017-04-24",85.8
"2017-04-25",62.1
"2017-04-26",38.5
"2017-04-27",47
"2017-04-28",43
"2017-04-29",43.3
"2017-04-30",42.1
"2017-05-01",46.6
"2017-05-02",31.5
"2017-05-03",24.4
"2017-05-04",44.4
"2017-05-05",44
"2017-05-06",38.3
"2017-05-07",29.4
"2017-05-08",19.2
"2017-05-09",34.8
"2017-05-10",33.6
"2017-05-11",34.2
"2017-05-12",94.3
"2017-05-13",59.5
"2017-05-14",31.8
"2017-05-15",28.9
"2017-05-16",29.1
"2017-05-17",29.4
"2017-05-18",37.8
"2017-05-19",33.8
"2017-05-20",31.9
"2017-05-21",51.6
"2017-05-22",49.5
"2017-05-23",76.1
"2017-05-24",62.4
"2017-05-25",46.3
"2017-05-26",33.7
"2017-05-27",35.8
"2017-05-28",41.5
"2017-05-29",41.7
"2017-05-30",50
"2017-05-31",42.1
"2017-06-01",38.8
"2017-06-02",33.1
"2017-06-03",30.9
"2017-06-04",41.4
"2017-06-05",49.2
"2017-06-06",44.7
"2017-06-07",56.4
"2017-06-08",48.1
"2017-06-09",37.9
"2017-06-10",36.8
"2017-06-11",41
"2017-06-12",41.5
"2017-06-13",42.3
"2017-06-14",36.8
"2017-06-15",44.1
"2017-06-16",49.4
"2017-06-17",51.5
"2017-06-18",47.3
"2017-06-19",47.3
"2017-06-20",86.9
"2017-06-21",55.4
"2017-06-22",65.3
"2017-06-23",49.8
"2017-06-24",50.6
"2017-06-25",49.3
"2017-06-26",29.9
"2017-06-27",32.8
"2017-06-28",29.6
"2017-06-29",40.2
"2017-06-30",51.3
"2017-07-01",50
"2017-07-02",43.7
"2017-07-03",45.3
"2017-07-04",49.7
"2017-07-05",45.7
"2017-07-06",40.3
"2017-07-07",42.7
"2017-07-08",39
"2017-07-09",40.9
"2017-07-10",44.7
"2017-07-11",43.8
"2017-07-12",45.1
"2017-07-13",42.4
"2017-07-14",41.3
"2017-07-15",39.9
"2017-07-16",44.9
"2017-07-17",48
"2017-07-18",45.8
"2017-07-19",41.7
"2017-07-20",38.3
"2017-07-21",40.1
"2017-07-22",42.5
"2017-07-23",41.7
"2017-07-24",49.4
"2017-07-25",43.9
"2017-07-26",52.2
"2017-07-27",45.7
"2017-07-28",50.2
"2017-07-29",45.7
"2017-07-30",34.8
"2017-07-31",32.4
"2017-08-01",29.1
"2017-08-02",27.9
"2017-08-03",41.5
"2017-08-04",46
"2017-08-05",37.5
"2017-08-06",37.4
"2017-08-07",51.1
"2017-08-08",63
"2017-08-09",53.5
"2017-08-10",45.4
"2017-08-11",45.6
"2017-08-12",44
"2017-08-13",54.9
"2017-08-14",49.8
"2017-08-15",46.9
"2017-08-16",43.9
"2017-08-17",48.1
"2017-08-18",43.6
"2017-08-19",48.5
"2017-08-20",40.4
"2017-08-21",46.5
"2017-08-22",41.3
"2017-08-23",37.8
"2017-08-24",58.2
"2017-08-25",53.7
"2017-08-26",46.7
"2017-08-27",37.2
"2017-08-28",55.3
"2017-08-29",72.2
"2017-08-30",39.7
"2017-08-31",52
"2017-09-01",50.3
"2017-09-02",50
"2017-09-03",34.5
"2017-09-04",32.4
"2017-09-05",45.3
"2017-09-06",61.8
"2017-09-07",31.2
"2017-09-08",27.8
"2017-09-09",31.1
"2017-09-10",46
"2017-09-11",80.3
"2017-09-12",44.5
"2017-09-13",47.9
"2017-09-14",44.4
"2017-09-15",43.6
